,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2602,186,104,7.148347425057648,0.5673076923076923,0.3172043010752688,0.40689655172413797,0.76,0.20430107526881722,0.3220338983050847,0.9491593274619696,0.9813741721854304,0.9649979649979651,0.758233509884831,0.6492892366303497,0.6995451519907111
1,1066,1618,4,573,51,37,8.900523560209423,0.6486486486486487,0.47058823529411764,0.5454545454545454,0.9,0.17647058823529413,0.2950819672131148,0.9496268656716418,0.975095785440613,0.9621928166351607,0.7991377571601452,0.7228420103673654,0.7590775584152639
2,7673,1716,3_ESTA,611,45,56,7.3649754500818325,0.5178571428571429,0.6444444444444445,0.5742574257425743,0.6875,0.24444444444444444,0.360655737704918,0.9711711711711711,0.9522968197879859,0.9616413916146298,0.744514157014157,0.7983706321162152,0.7705024281040308
3,11012,1736,3,3881,301,237,7.7557330584900805,0.540084388185654,0.42524916943521596,0.4758364312267658,0.908256880733945,0.3289036544850498,0.48292682926829267,0.9525246981339188,0.9695530726256983,0.9609634551495017,0.7463045431597863,0.6974011210304571,0.7210245660727325
4,9001,1720,2,3423,166,171,4.849547180835525,0.49122807017543857,0.5060240963855421,0.49851632047477745,0.625,0.18072289156626506,0.2803738317757009,0.9747847478474785,0.9732883021185139,0.9740359502227685,0.7330064090114585,0.7396561992520281,0.736316290607941
5,1090,1626,2,3588,205,187,5.713489409141583,0.43315508021390375,0.3951219512195122,0.413265306122449,0.703125,0.21951219512195122,0.3345724907063197,0.9635401352543369,0.9686668637304168,0.9660966981132075,0.6983476077341203,0.6818944074749644,0.6900229422668027
6,1430,1686,4,2066,184,112,8.906098741529526,0.625,0.3804347826086957,0.47297297297297297,0.9,0.14673913043478262,0.25233644859813087,0.9416581371545547,0.9776833156216791,0.959332638164755,0.7833290685772774,0.6790590491151873,0.7274767703825582
7,2665,1746,3_ESTA,242,21,11,8.677685950413224,0.8181818181818182,0.42857142857142855,0.5625,1.0,0.2857142857142857,0.4444444444444445,0.948051948051948,0.9909502262443439,0.9690265486725663,0.8831168831168832,0.7097608274078863,0.7870055127488906
8,1439,1686,3_ESTA,389,49,32,12.596401028277635,0.6875,0.4489795918367347,0.5432098765432098,1.0,0.12244897959183673,0.2181818181818182,0.9243697478991597,0.9705882352941176,0.9469153515064563,0.8059348739495799,0.7097839135654261,0.7548096831980818
9,1595,1697,3,2750,182,135,6.618181818181817,0.6592592592592592,0.489010989010989,0.5615141955835962,0.9464285714285714,0.29120879120879123,0.44537815126050423,0.9644359464627151,0.9820872274143302,0.9731815550839282,0.8118476028609871,0.7355491082126596,0.7718173058215368
10,2693,1747,3,439,26,17,5.922551252847381,0.6470588235294118,0.4230769230769231,0.5116279069767442,0.625,0.19230769230769232,0.29411764705882354,0.9644549763033176,0.9854721549636803,0.9748502994011976,0.8057568999163647,0.7042745390203017,0.7516056349801947
11,3476,1777,2,2194,138,150,6.289881494986327,0.5133333333333333,0.5579710144927537,0.5347222222222221,0.9387755102040817,0.3333333333333333,0.4919786096256684,0.9701565557729941,0.9644941634241245,0.9673170731707317,0.7417449445531636,0.761232588958439,0.7513624281126751
12,8596,1707,4,1523,160,121,10.505581089954038,0.743801652892562,0.5625,0.6405693950177935,0.9629629629629629,0.1625,0.27807486631016043,0.9500713266761769,0.9772560528246516,0.9634719710669077,0.8469364897843694,0.7698780264123257,0.8065709290953063
13,1348,1679,3_ESTA,281,32,14,11.387900355871885,0.7142857142857143,0.3125,0.43478260869565216,0.75,0.28125,0.4090909090909091,0.9176029962546817,0.9839357429718876,0.9496124031007753,0.8159443552701979,0.6482178714859438,0.7224741952208675
14,4071,1713,4,489,62,15,12.678936605316974,0.8,0.1935483870967742,0.3116883116883117,0.7777777777777778,0.11290322580645161,0.19718309859154928,0.8945147679324894,0.9929742388758782,0.9411764705882353,0.8472573839662447,0.5932613129863262,0.6978667185820274
