,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2518,184,60,7.307386814932486,0.36666666666666664,0.11956521739130435,0.18032786885245902,0.76,0.20652173913043478,0.3247863247863248,0.934092758340114,0.9837189374464439,0.9582637729549249,0.6503797125033903,0.5516420774188742,0.5969555938576832
1,1066,1618,4,496,47,25,9.475806451612904,0.56,0.2978723404255319,0.3888888888888889,1.0,0.19148936170212766,0.32142857142857145,0.9299363057324841,0.9755011135857461,0.9521739130434783,0.7449681528662421,0.636686727005639,0.6865843878694604
2,7673,1716,3_ESTA,598,43,29,7.190635451505016,0.41379310344827586,0.27906976744186046,0.3333333333333333,0.6875,0.2558139534883721,0.3728813559322034,0.945518453427065,0.9693693693693693,0.9572953736654803,0.6796557784376704,0.6242195684056149,0.6507591967405096
3,11012,1736,3,3696,299,121,8.08982683982684,0.4793388429752066,0.1939799331103679,0.2761904761904762,0.9150943396226415,0.32441471571906355,0.47901234567901235,0.9325874125874126,0.9814542243155726,0.9563970166379806,0.7059631277813097,0.5877170787129703,0.6414360907059872
4,9001,1720,2,3341,163,116,4.878778808739899,0.3017241379310345,0.2147239263803681,0.25089605734767023,0.6304347826086957,0.17791411042944785,0.27751196172248804,0.9603100775193798,0.9745122718691,0.9673590504451037,0.6310171077252071,0.5946180991247341,0.6122771131470752
5,1090,1626,2,3331,184,69,5.523866706694687,0.37681159420289856,0.14130434782608695,0.20553359683794467,0.6984126984126984,0.2391304347826087,0.35627530364372473,0.9515634580012262,0.9863361931998729,0.9686378530191917,0.6641875261020624,0.5638202705129799,0.6099023013867804
6,1430,1686,4,1887,175,76,9.273979862215157,0.618421052631579,0.26857142857142857,0.3745019920318725,0.9,0.15428571428571428,0.2634146341463414,0.9293208172280508,0.9830607476635514,0.955435708203236,0.773870934929815,0.62581608811749,0.6920131046885237
7,2665,1746,3_ESTA,231,21,8,9.090909090909092,0.5,0.19047619047619047,0.27586206896551724,1.0,0.2857142857142857,0.4444444444444445,0.9237668161434978,0.9809523809523809,0.951501154734411,0.7118834080717489,0.5857142857142856,0.6426649551973537
8,1439,1686,3_ESTA,380,49,14,12.894736842105264,0.5714285714285714,0.16326530612244897,0.25396825396825395,1.0,0.12244897959183673,0.2181818181818182,0.8879781420765027,0.9818731117824774,0.9325681492109038,0.7297033567525371,0.5725692089524632,0.6416562626727429
9,1595,1697,3,2533,166,50,6.553493880773786,0.46,0.13855421686746988,0.21296296296296297,0.9387755102040817,0.27710843373493976,0.4279069767441861,0.9424083769633508,0.9885931558935361,0.9649484536082474,0.7012041884816754,0.563573686380503,0.6249006047028286
10,2693,1747,3,419,26,15,6.205250596658711,0.5333333333333333,0.3076923076923077,0.3902439024390244,0.625,0.19230769230769232,0.29411764705882354,0.9554455445544554,0.9821882951653944,0.9686323713927227,0.7443894389438943,0.6449403014288511,0.6911055528173252
11,3476,1777,2,2161,138,23,6.385932438685793,0.43478260869565216,0.07246376811594203,0.12422360248447203,0.9387755102040817,0.3333333333333333,0.4919786096256684,0.9401309635173059,0.9935739001482946,0.966113914924297,0.687456786106479,0.5330188341321184,0.6004665862560263
12,8596,1707,4,1461,158,49,10.8145106091718,0.9183673469387755,0.2848101265822785,0.4347826086956522,0.9615384615384616,0.15822784810126583,0.2717391304347826,0.919971671388102,0.9969301611665388,0.9569060773480663,0.9191695091634388,0.6408701438744087,0.7551965675173148
13,1348,1679,3_ESTA,272,32,8,11.76470588235294,0.875,0.21875,0.35,0.75,0.28125,0.4090909090909091,0.9053030303030303,0.9958333333333333,0.9484126984126984,0.8901515151515151,0.6072916666666667,0.7220061552730874
14,4071,1713,4,475,58,8,12.210526315789473,0.625,0.08620689655172414,0.15151515151515152,0.7777777777777778,0.1206896551724138,0.208955223880597,0.8865096359743041,0.9928057553956835,0.9366515837104072,0.755754817987152,0.5395063259737038,0.629578841440944
