,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2518,184,109,7.307386814932486,0.4036697247706422,0.2391304347826087,0.3003412969283277,0.76,0.20652173913043478,0.3247863247863248,0.941884599418846,0.9721508140531276,0.9567784102888467,0.672777162094744,0.6056406244178681,0.6374460443900001
1,1066,1618,4,496,47,33,9.475806451612904,0.6060606060606061,0.425531914893617,0.5,1.0,0.19148936170212766,0.32142857142857145,0.9416846652267818,0.9710467706013363,0.9561403508771931,0.773872635643694,0.6982893427474767,0.7341407019687415
2,7673,1716,3_ESTA,598,43,49,7.190635451505016,0.5306122448979592,0.6046511627906976,0.5652173913043479,0.6875,0.2558139534883721,0.3728813559322034,0.9690346083788707,0.9585585585585585,0.963768115942029,0.749823426638415,0.7816048606746281,0.7653843666902196
3,11012,1736,3,3696,299,184,8.08982683982684,0.47282608695652173,0.2909698996655518,0.3602484472049689,0.9150943396226415,0.32441471571906355,0.47901234567901235,0.9396355353075171,0.971445392993818,0.9552757273122015,0.7062308111320195,0.631207646329685,0.6666150290102758
4,9001,1720,2,3341,163,219,4.878778808739899,0.2922374429223744,0.39263803680981596,0.33507853403141363,0.6304347826086957,0.17791411042944785,0.27751196172248804,0.9682895579756566,0.9512271869100063,0.9596825396825397,0.6302635004490156,0.6719326118599112,0.6504313689982965
5,1090,1626,2,3331,184,127,5.523866706694687,0.3937007874015748,0.2717391304347826,0.32154340836012857,0.6984126984126984,0.2391304347826087,0.35627530364372473,0.9581772784019975,0.9755322529393072,0.9667768855298379,0.6759390329017861,0.6236356916870449,0.6487348489412141
6,1430,1686,4,1887,175,82,9.273979862215157,0.6585365853658537,0.30857142857142855,0.4202334630350194,0.9,0.15428571428571428,0.2634146341463414,0.9329639889196676,0.9836448598130841,0.9576343474552175,0.7957502871427606,0.6461081441922564,0.7131639696280324
7,2665,1746,3_ESTA,231,21,14,9.090909090909092,0.5714285714285714,0.38095238095238093,0.4571428571428571,1.0,0.2857142857142857,0.4444444444444445,0.9400921658986175,0.9714285714285714,0.955503512880562,0.7557603686635945,0.6761904761904762,0.7137646734299813
8,1439,1686,3_ESTA,380,49,26,12.894736842105264,0.5384615384615384,0.2857142857142857,0.3733333333333333,1.0,0.12244897959183673,0.2181818181818182,0.9011299435028248,0.9637462235649547,0.9313868613138686,0.7197957409821816,0.6247302546396202,0.6689021677775
9,1595,1697,3,2533,166,119,6.553493880773786,0.5882352941176471,0.42168674698795183,0.4912280701754386,0.9387755102040817,0.27710843373493976,0.4279069767441861,0.9602319801159901,0.9792986903253063,0.9696716168165656,0.7742336371168186,0.700492718656629,0.7355195399012548
10,2693,1747,3,419,26,25,6.205250596658711,0.48,0.46153846153846156,0.47058823529411764,0.625,0.19230769230769232,0.29411764705882354,0.9644670050761421,0.9669211195928753,0.96569250317662,0.7222335025380711,0.7142297905656685,0.7182093489388209
11,3476,1777,2,2161,138,64,6.385932438685793,0.4375,0.2028985507246377,0.27722772277227725,0.9387755102040817,0.3333333333333333,0.4919786096256684,0.9475441106342394,0.9822046465645081,0.9645631067961166,0.6925220553171196,0.5925515986445729,0.6386482980329111
12,8596,1707,4,1461,158,95,10.8145106091718,0.8421052631578947,0.5063291139240507,0.6324110671936759,0.9615384615384616,0.15822784810126583,0.2717391304347826,0.9428989751098097,0.9884881043745203,0.9651554889471712,0.8925021191338522,0.7474086091492855,0.8135366834546996
13,1348,1679,3_ESTA,272,32,15,11.76470588235294,0.7333333333333333,0.34375,0.4680851063829787,0.75,0.28125,0.4090909090909091,0.9182879377431906,0.9833333333333333,0.9496981891348087,0.825810635538262,0.6635416666666667,0.7358363291813284
14,4071,1713,4,475,58,18,12.210526315789473,0.6666666666666666,0.20689655172413793,0.31578947368421056,0.7777777777777778,0.1206896551724138,0.208955223880597,0.899343544857768,0.9856115107913669,0.9405034324942793,0.7830051057622174,0.5962540312577524,0.6769865622421688
