,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2602,186,82,7.148347425057648,0.6951219512195121,0.3064516129032258,0.4253731343283582,0.7647058823529411,0.20967741935483872,0.3291139240506329,0.9488095238095238,0.9896523178807947,0.968800648298217,0.821965737514518,0.6480519653920103,0.7247212201975054
1,1066,1618,4,648,58,26,8.950617283950617,0.8461538461538461,0.3793103448275862,0.5238095238095238,0.8461538461538461,0.1896551724137931,0.30985915492957744,0.9421221864951769,0.9932203389830508,0.9669966996699669,0.8941380163245115,0.6862653419053185,0.7765307866351029
2,7673,1716,3_ESTA,611,45,52,7.3649754500818325,0.5192307692307693,0.6,0.5567010309278351,0.6875,0.24444444444444444,0.360655737704918,0.9677996422182469,0.9558303886925795,0.9617777777777777,0.743515205724508,0.7779151943462898,0.7603263031075067
3,11012,1736,3,3881,301,180,7.7557330584900805,0.6277777777777778,0.3754152823920266,0.46985446985446994,0.9035087719298246,0.34219269102990035,0.4963855421686747,0.949202918130235,0.9812849162011174,0.9649773382777092,0.7884903479540064,0.678350099296572,0.7292851882173621
4,9001,1720,2,3423,166,218,4.849547180835525,0.4724770642201835,0.6204819277108434,0.5364583333333333,0.625,0.18072289156626506,0.2803738317757009,0.9803432137285492,0.9646914338348174,0.9724543484989168,0.7264101389743663,0.7925866807728303,0.7580568878679325
5,1090,1626,2,3658,206,161,5.6314926189174415,0.4968944099378882,0.3883495145631068,0.4359673024523161,0.7164179104477612,0.23300970873786409,0.3516483516483516,0.9639691163854732,0.9765353418308227,0.9702115412289538,0.7304317631616807,0.6824424281969648,0.7056220987445493
6,1430,1686,4,2088,184,97,8.812260536398467,0.6907216494845361,0.3641304347826087,0.47686832740213525,0.875,0.15217391304347827,0.2592592592592593,0.9412355600200905,0.9842436974789915,0.9622593068035943,0.8159786047523132,0.6741870661308001,0.738336994755017
7,2665,1746,3_ESTA,242,21,9,8.677685950413224,0.8888888888888888,0.38095238095238093,0.5333333333333333,1.0,0.2857142857142857,0.4444444444444445,0.944206008583691,0.995475113122172,0.9691629955947136,0.9165474487362899,0.6882137470372764,0.7861363493752649
8,1439,1686,3_ESTA,389,49,27,12.596401028277635,0.7037037037037037,0.3877551020408163,0.5,1.0,0.12244897959183673,0.2181818181818182,0.9171270718232044,0.9764705882352941,0.9458689458689459,0.8104153877634541,0.6821128451380551,0.7407494661810774
9,1595,1697,3,2750,182,110,6.618181818181817,0.7272727272727273,0.43956043956043955,0.547945205479452,0.9508196721311475,0.31868131868131866,0.47736625514403286,0.9613636363636363,0.9883177570093458,0.9746543778801842,0.8443181818181817,0.7139390982848927,0.7736742437717856
10,2693,1747,3,439,26,17,5.922551252847381,0.6470588235294118,0.4230769230769231,0.5116279069767442,0.625,0.19230769230769232,0.29411764705882354,0.9644549763033176,0.9854721549636803,0.9748502994011976,0.8057568999163647,0.7042745390203017,0.7516056349801947
11,3476,1777,2,2194,138,76,6.289881494986327,0.6842105263157895,0.37681159420289856,0.48598130841121495,0.9411764705882353,0.34782608695652173,0.5079365079365079,0.959395656279509,0.9883268482490273,0.973646382367034,0.8218030912976493,0.6825692212259629,0.7457429139826994
12,8596,1707,4,1523,160,112,10.505581089954038,0.8125,0.56875,0.6691176470588235,0.9655172413793104,0.175,0.29629629629629634,0.9510985116938342,0.9845928099779897,0.9675558759913482,0.8817992558469171,0.7766714049889949,0.8259033857272868
13,1348,1679,3_ESTA,281,32,5,11.387900355871885,0.8,0.125,0.21621621621621623,0.75,0.28125,0.4090909090909091,0.8985507246376812,0.9959839357429718,0.9447619047619047,0.8492753623188406,0.5604919678714859,0.6753057882630772
14,4071,1713,4,489,62,17,12.678936605316974,0.7647058823529411,0.20967741935483872,0.3291139240506329,0.7,0.11290322580645161,0.19444444444444445,0.8961864406779662,0.990632318501171,0.9410456062291436,0.8304461615154537,0.6001548689280048,0.6967649213304127
