inv_nr	year	round	#tokens	#gold_event_tokens	#predicted_event_tokens	gold_event_density	P-event	R-event	f1-event	lex_precision	lex_recall	lex_f1	P-none	R-none	f1-none	P-macro	R-macro	f1-macro
1160	1647	2	2602	186	89	7.148347425057648	0.6853932584269663	0.3279569892473118	0.4436363636363636	0.76	0.20430107526881722	0.3220338983050847	0.9502586549940311	0.9884105960264901	0.9689592209373097	0.8178259567104986	0.658183792636901	0.7293715914039349
1066	1618	4	648	58	23	8.950617283950617	0.782608695652174	0.3103448275862069	0.4444444444444444	0.8461538461538461	0.1896551724137931	0.30985915492957744	0.936	0.9915254237288136	0.962962962962963	0.859304347826087	0.6509351256575102	0.7407452837131714
7673	1716	3_ESTA	611	45	49	7.3649754500818325	0.5306122448979592	0.5777777777777777	0.5531914893617021	0.6875	0.24444444444444444	0.360655737704918	0.9661921708185054	0.9593639575971732	0.9627659574468086	0.7484022078582323	0.7685708676874754	0.7583524632642601
11012	1736	3	3881	301	172	7.7557330584900805	0.6104651162790697	0.3488372093023256	0.4439746300211417	0.9035087719298246	0.34219269102990035	0.4963855421686747	0.94715556753842	0.9812849162011174	0.9639182329537659	0.7788103419087449	0.6650610627517215	0.7174550752927495
9001	1720	2	3423	166	192	4.849547180835525	0.4947916666666667	0.572289156626506	0.5307262569832403	0.625	0.18072289156626506	0.2803738317757009	0.9780253791395853	0.9702179920171937	0.9741060419235512	0.736408522903126	0.7712535743218498	0.753428379602433
3598	1781	3	3712	661	68	17.807112068965516	0.9852941176470589	0.10136157337367625	0.1838134430727023	1.0	0.1649016641452345	0.2831168831168831	0.8369923161361141	0.9996722386102918	0.9111277072442121	0.9111432168915865	0.550516905991984	0.6863425181076719
1348	1679	3_ESTA	281	32	5	11.387900355871885	1.0	0.15625	0.2702702702702703	0.75	0.28125	0.4090909090909091	0.9021739130434783	1.0	0.9485714285714286	0.9510869565217391	0.578125	0.7191248334073745
1090	1626	2	3658	206	157	5.6314926189174415	0.5222929936305732	0.39805825242718446	0.45179063360881544	0.7164179104477612	0.23300970873786409	0.3516483516483516	0.964581548129106	0.9782734646581692	0.9713792607507551	0.7434372708798396	0.6881658585426769	0.7147346038479577
1430	1686	4	2088	184	101	8.812260536398467	0.6831683168316832	0.375	0.4842105263157894	0.875	0.15217391304347827	0.2592592592592593	0.9421238047307499	0.9831932773109243	0.9622205088666154	0.8126460607812165	0.6790966386554622	0.7398932919216235
2665	1746	3_ESTA	242	21	9	8.677685950413224	0.8888888888888888	0.38095238095238093	0.5333333333333333	1.0	0.2857142857142857	0.4444444444444445	0.944206008583691	0.995475113122172	0.9691629955947136	0.9165474487362899	0.6882137470372764	0.7861363493752649
1439	1686	3_ESTA	389	49	26	12.596401028277635	0.7307692307692307	0.3877551020408163	0.5066666666666667	1.0	0.12244897959183673	0.2181818181818182	0.9173553719008265	0.9794117647058823	0.9473684210526316	0.8240623013350286	0.6835834333733493	0.7472781228265191
1595	1697	3	2750	182	104	6.618181818181817	0.7115384615384616	0.4065934065934066	0.5174825174825175	0.9508196721311475	0.31868131868131866	0.47736625514403286	0.9591836734693877	0.9883177570093458	0.9735327963176064	0.8353610675039247	0.6974555818013761	0.7602047376171511
2693	1747	3	439	26	15	5.922551252847381	0.8	0.46153846153846156	0.5853658536585367	0.625	0.19230769230769232	0.29411764705882354	0.9669811320754716	0.9927360774818402	0.979689366786141	0.8834905660377359	0.7271372695101509	0.7977248420124633
3476	1777	2	2194	138	98	6.289881494986327	0.6326530612244898	0.4492753623188406	0.5254237288135593	0.9411764705882353	0.34782608695652173	0.5079365079365079	0.9637404580152672	0.9824902723735408	0.9730250481695568	0.7981967596198785	0.7158828173461906	0.7548022623992957
8596	1707	4	1523	160	110	10.505581089954038	0.8090909090909091	0.55625	0.6592592592592593	0.9655172413793104	0.175	0.29629629629629634	0.9497523000707714	0.9845928099779897	0.9668587896253602	0.8794216045808403	0.7704214049889948	0.821320845982187
4071	1713	4	489	62	15	12.678936605316974	0.8	0.1935483870967742	0.3116883116883117	0.7	0.11290322580645161	0.19444444444444445	0.8945147679324894	0.9929742388758782	0.9411764705882353	0.8472573839662447	0.5932613129863262	0.6978667185820274
