,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2518,184,130,7.307386814932486,0.6615384615384615,0.4673913043478261,0.5477707006369427,0.76,0.20652173913043478,0.3247863247863248,0.958961474036851,0.9811482433590403,0.9699279966116052,0.8102499677876562,0.7242697738534332,0.7648511061926422
1,1066,1618,4,639,56,31,8.763693270735525,0.8387096774193549,0.4642857142857143,0.5977011494252874,0.8333333333333334,0.17857142857142858,0.29411764705882354,0.9506578947368421,0.9914236706689536,0.9706129303106633,0.8946837860780985,0.7278546924773339,0.8026925716548836
2,7673,1716,3_ESTA,598,43,58,7.190635451505016,0.5689655172413793,0.7674418604651163,0.6534653465346535,0.6875,0.2558139534883721,0.3728813559322034,0.9814814814814815,0.954954954954955,0.9680365296803655,0.7752234993614304,0.8611984077100356,0.8159524635846973
3,11012,1736,3,3709,301,149,8.115394985171205,0.6778523489932886,0.33554817275747506,0.4488888888888888,0.908256880733945,0.3289036544850498,0.48292682926829267,0.9438202247191011,0.9859154929577465,0.9644087256027555,0.8108362868561949,0.6607318328576108,0.7281285029009005
4,9001,1720,2,3346,164,190,4.901374775851764,0.5210526315789473,0.6036585365853658,0.559322033898305,0.6382978723404256,0.18292682926829268,0.28436018957345977,0.979404309252218,0.9714016341923318,0.9753865572735878,0.7502284704155826,0.7875300853888488,0.7684268627703467
5,1090,1626,2,3484,192,174,5.510907003444316,0.4942528735632184,0.4479166666666667,0.46994535519125685,0.703125,0.234375,0.3515625,0.9679758308157099,0.9732685297691372,0.9706149651620721,0.7311143521894642,0.710592598217902,0.7207074183417286
6,1430,1686,4,2042,179,124,8.765915768854065,0.7016129032258065,0.4860335195530726,0.5742574257425743,0.9,0.15083798882681565,0.25837320574162687,0.9520333680917622,0.9801395598497048,0.9658820417878868,0.8268231356587843,0.7330865397013887,0.7771384728736911
7,2665,1746,3_ESTA,231,21,12,9.090909090909092,0.9166666666666666,0.5238095238095238,0.6666666666666667,1.0,0.2857142857142857,0.4444444444444445,0.954337899543379,0.9952380952380953,0.9743589743589742,0.9355022831050228,0.7595238095238095,0.8383779588668995
8,1439,1686,3_ESTA,380,49,29,12.894736842105264,0.8620689655172413,0.5102040816326531,0.641025641025641,1.0,0.12244897959183673,0.2181818181818182,0.9316239316239316,0.9879154078549849,0.9589442815249267,0.8968464485705865,0.749059744743819,0.8163181772685105
9,1595,1697,3,2649,178,141,6.719516798791997,0.6666666666666666,0.5280898876404494,0.5893416927899686,0.9464285714285714,0.29775280898876405,0.452991452991453,0.9665071770334929,0.98097936058276,0.9736894958827074,0.8165869218500797,0.7545346241116047,0.784335378400607
10,2693,1747,3,419,26,18,6.205250596658711,0.7222222222222222,0.5,0.5909090909090908,0.625,0.19230769230769232,0.29411764705882354,0.9675810473815462,0.9872773536895675,0.9773299748110832,0.8449016348018842,0.7436386768447838,0.7910426057954747
11,3476,1777,2,2161,138,143,6.385932438685793,0.5734265734265734,0.5942028985507246,0.5836298932384343,0.9387755102040817,0.3333333333333333,0.4919786096256684,0.9722497522299306,0.9698467622343054,0.9710467706013363,0.772838162828252,0.782024830392515,0.7774043576080071
12,8596,1707,4,1482,159,140,10.728744939271255,0.7785714285714286,0.6855345911949685,0.7290969899665553,0.9629629629629629,0.16352201257861634,0.27956989247311825,0.96274217585693,0.9765684051398337,0.9696060037523452,0.8706568022141793,0.8310514981674011,0.8503932662342724
13,1348,1679,3_ESTA,272,32,21,11.76470588235294,0.6666666666666666,0.4375,0.5283018867924528,0.75,0.28125,0.4090909090909091,0.9282868525896414,0.9708333333333333,0.9490835030549898,0.797476759628154,0.7041666666666666,0.7479226316157964
14,4071,1713,4,475,58,15,12.210526315789473,0.9333333333333333,0.2413793103448276,0.3835616438356165,0.7777777777777778,0.1206896551724138,0.208955223880597,0.9043478260869565,0.9976019184652278,0.9486887115165336,0.9188405797101449,0.6194906144050277,0.7400397488426582
