,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2518,184,54,7.307386814932486,0.37037037037037035,0.10869565217391304,0.16806722689075632,0.76,0.20652173913043478,0.3247863247863248,0.9334415584415584,0.9854327335047129,0.9587328053355565,0.6519059644059644,0.547064192839313,0.5949012293087874
1,1066,1618,4,496,47,20,9.475806451612904,0.7,0.2978723404255319,0.417910447761194,1.0,0.19148936170212766,0.32142857142857145,0.930672268907563,0.9866369710467706,0.9578378378378379,0.8153361344537815,0.6422546557361513,0.7185191232919668
2,7673,1716,3_ESTA,598,43,20,7.190635451505016,0.6,0.27906976744186046,0.380952380952381,0.6875,0.2558139534883721,0.3728813559322034,0.9463667820069204,0.9855855855855856,0.965578111209179,0.7731833910034602,0.632327676513723,0.6956974846393265
3,11012,1736,3,3696,299,96,8.08982683982684,0.5104166666666666,0.16387959866220736,0.2481012658227848,0.9150943396226415,0.32441471571906355,0.47901234567901235,0.9305555555555556,0.9861642625846335,0.9575532371016151,0.7204861111111112,0.5750219306234204,0.6395874070280244
4,9001,1720,2,3341,163,81,4.878778808739899,0.2716049382716049,0.13496932515337423,0.180327868852459,0.6304347826086957,0.17791411042944785,0.27751196172248804,0.9567484662576687,0.9814348646947766,0.9689344516930724,0.6141767022646368,0.5582020949240754,0.5848531595415675
5,1090,1626,2,3331,184,91,5.523866706694687,0.4065934065934066,0.20108695652173914,0.2690909090909091,0.6984126984126984,0.2391304347826087,0.35627530364372473,0.9546296296296296,0.982840800762631,0.9685298262094879,0.6806115181115181,0.591963878642185,0.6332000997938791
6,1430,1686,4,1887,175,57,9.273979862215157,0.6842105263157895,0.22285714285714286,0.33620689655172414,0.9,0.15428571428571428,0.2634146341463414,0.9256830601092896,0.9894859813084113,0.9565217391304347,0.8049467932125396,0.606171562082777,0.6915590789449447
7,2665,1746,3_ESTA,231,21,1,9.090909090909092,1.0,0.047619047619047616,0.0909090909090909,1.0,0.2857142857142857,0.4444444444444445,0.9130434782608695,1.0,0.9545454545454545,0.9565217391304348,0.5238095238095238,0.6769230769230768
8,1439,1686,3_ESTA,380,49,6,12.894736842105264,0.6666666666666666,0.08163265306122448,0.14545454545454545,1.0,0.12244897959183673,0.2181818181818182,0.8796791443850267,0.9939577039274925,0.9333333333333333,0.7731729055258467,0.5377951784943585,0.6343535983868633
9,1595,1697,3,2533,166,46,6.553493880773786,0.5869565217391305,0.16265060240963855,0.25471698113207547,0.9387755102040817,0.27710843373493976,0.4279069767441861,0.9441093687173301,0.9919729615547106,0.9674495261639885,0.7655329452282302,0.5773117819821746,0.6582312605774928
10,2693,1747,3,419,26,14,6.205250596658711,0.5714285714285714,0.3076923076923077,0.4,0.625,0.19230769230769232,0.29411764705882354,0.9555555555555556,0.9847328244274809,0.9699248120300753,0.7634920634920634,0.6462125660598943,0.6999738174547657
11,3476,1777,2,2161,138,16,6.385932438685793,0.625,0.07246376811594203,0.12987012987012989,0.9387755102040817,0.3333333333333333,0.4919786096256684,0.9403263403263403,0.9970341077607514,0.9678502879078694,0.7826631701631701,0.5347489379383468,0.6353794631678973
12,8596,1707,4,1461,158,62,10.8145106091718,0.8548387096774194,0.33544303797468356,0.4818181818181818,0.9615384615384616,0.15822784810126583,0.2717391304347826,0.9249463902787706,0.9930928626247122,0.9578090303478904,0.889892549978095,0.6642679502996979,0.7607027717603962
13,1348,1679,3_ESTA,272,32,7,11.76470588235294,0.8571428571428571,0.1875,0.30769230769230765,0.75,0.28125,0.4090909090909091,0.9018867924528302,0.9958333333333333,0.9465346534653466,0.8795148247978437,0.5916666666666667,0.707430874696551
14,4071,1713,4,475,58,4,12.210526315789473,0.75,0.05172413793103448,0.0967741935483871,0.7777777777777778,0.1206896551724138,0.208955223880597,0.8832271762208068,0.9976019184652278,0.9369369369369369,0.8166135881104034,0.5246630281981312,0.6388644263178443
