inv_nr	year	round	#tokens	#gold_event_tokens	#predicted_event_tokens	gold_event_density	P-event	R-event	f1-event	lex_precision	lex_recall	lex_f1	P-none	R-none	f1-none	P-macro	R-macro	f1-macro
1160	1647	2	2602	186	108	7.148347425057648	0.5925925925925926	0.34408602150537637	0.43537414965986393	0.76	0.20430107526881722	0.3220338983050847	0.9510825982357658	0.9817880794701986	0.9661914460285131	0.7718375954141792	0.6629370504877875	0.7132545036545391
1066	1618	4	648	58	24	8.950617283950617	0.7916666666666666	0.3275862068965517	0.4634146341463415	0.8461538461538461	0.1896551724137931	0.30985915492957744	0.9375	0.9915254237288136	0.9637561779242175	0.8645833333333333	0.6595558153126826	0.7482794019548709
7673	1716	3_ESTA	611	45	47	7.3649754500818325	0.5531914893617021	0.5777777777777777	0.5652173913043478	0.6875	0.24444444444444444	0.360655737704918	0.9663120567375887	0.9628975265017667	0.9646017699115045	0.7597517730496455	0.7703376521397722	0.7650080935467415
11012	1736	3	3881	301	173	7.7557330584900805	0.6069364161849711	0.3488372093023256	0.44303797468354433	0.9035087719298246	0.34219269102990035	0.4963855421686747	0.9471413160733549	0.9810055865921787	0.9637760702524698	0.777038866129163	0.6649213979472521	0.7166213688376234
9001	1720	2	3423	166	182	4.849547180835525	0.5054945054945055	0.5542168674698795	0.5287356321839081	0.625	0.18072289156626506	0.2803738317757009	0.9771675408824437	0.9723672090881179	0.9747614650661743	0.7413310231884747	0.7632920382789987	0.7521512626253455
3598	1781	3	3712	661	46	17.807112068965516	1.0	0.06959152798789713	0.13012729844413012	1.0	0.1649016641452345	0.2831168831168831	0.8322422258592471	1.0	0.9084412684234032	0.9161211129296236	0.5347957639939486	0.6753490820770047
1348	1679	3_ESTA	281	32	14	11.387900355871885	0.7857142857142857	0.34375	0.4782608695652174	0.75	0.28125	0.4090909090909091	0.9213483146067416	0.9879518072289156	0.9534883720930233	0.8535313001605136	0.6658509036144578	0.7480995710797108
1090	1626	2	3658	206	156	5.6314926189174415	0.5256410256410257	0.39805825242718446	0.4530386740331492	0.7164179104477612	0.23300970873786409	0.3516483516483516	0.9645916619074815	0.9785631517960602	0.9715271786022434	0.7451163437742536	0.6883107021116224	0.7155879403979578
1430	1686	4	2088	184	111	8.812260536398467	0.6576576576576577	0.3967391304347826	0.49491525423728816	0.875	0.15217391304347827	0.2592592592592593	0.9438543247344461	0.9800420168067226	0.9616078330327235	0.8007559911960519	0.6883905736207526	0.7403339458094474
2665	1746	3_ESTA	242	21	10	8.677685950413224	0.9	0.42857142857142855	0.5806451612903225	1.0	0.2857142857142857	0.4444444444444445	0.9482758620689655	0.995475113122172	0.9713024282560707	0.9241379310344828	0.7120232708468003	0.8043311522265408
1439	1686	3_ESTA	389	49	26	12.596401028277635	0.7692307692307693	0.40816326530612246	0.5333333333333333	1.0	0.12244897959183673	0.2181818181818182	0.9201101928374655	0.9823529411764705	0.9502133712660029	0.8446704810341175	0.6952581032412966	0.7627158850149153
1595	1697	3	2750	182	86	6.618181818181817	0.7558139534883721	0.35714285714285715	0.48507462686567165	0.9508196721311475	0.31868131868131866	0.47736625514403286	0.956081081081081	0.991822429906542	0.9736238532110091	0.8559475172847266	0.6744826435246996	0.7544568304525144
2693	1747	3	439	26	11	5.922551252847381	0.9090909090909091	0.38461538461538464	0.5405405405405405	0.625	0.19230769230769232	0.29411764705882354	0.9626168224299065	0.9975786924939467	0.9797859690844233	0.9358538657604079	0.6910970385546656	0.7950649689939281
3476	1777	2	2194	138	96	6.289881494986327	0.6458333333333334	0.4492753623188406	0.5299145299145299	0.9411764705882353	0.34782608695652173	0.5079365079365079	0.9637750238322211	0.9834630350194552	0.9735194992778045	0.8048041785827773	0.7163691986691478	0.758016059337652
8596	1707	4	1523	160	120	10.505581089954038	0.7583333333333333	0.56875	0.6499999999999999	0.9655172413793104	0.175	0.29629629629629634	0.9508196721311475	0.9787234042553191	0.9645697758496022	0.8545765027322404	0.7737367021276595	0.8121499020782351
4071	1713	4	489	62	22	12.678936605316974	0.7272727272727273	0.25806451612903225	0.38095238095238093	0.7	0.11290322580645161	0.19444444444444445	0.9014989293361885	0.9859484777517564	0.9418344519015659	0.8143858283044578	0.6220064969403943	0.7053132592242284
