,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2518,184,103,7.307386814932486,0.5339805825242718,0.29891304347826086,0.38327526132404177,0.76,0.20652173913043478,0.3247863247863248,0.9465838509316771,0.9794344473007712,0.9627289955780165,0.7402822167279745,0.6391737453895161,0.6860225626702134
1,1066,1618,4,577,50,38,8.665511265164644,0.5789473684210527,0.44,0.5,0.8181818181818182,0.18,0.29508196721311475,0.948051948051948,0.969639468690702,0.9587242026266416,0.7634996582365003,0.7048197343453511,0.7329871538981508
2,7673,1716,3_ESTA,598,43,58,7.190635451505016,0.4827586206896552,0.6511627906976745,0.5544554455445545,0.6875,0.2558139534883721,0.3728813559322034,0.9722222222222222,0.9459459459459459,0.9589041095890412,0.7274904214559387,0.7985543683218101,0.7613677630661444
3,11012,1736,3,3709,301,225,8.115394985171205,0.5333333333333333,0.39867109634551495,0.4562737642585551,0.908256880733945,0.3289036544850498,0.48292682926829267,0.9480482204362801,0.9691901408450704,0.9585026117237376,0.7406907768848068,0.6839306185952927,0.7111799708047137
4,9001,1720,2,3346,164,175,4.901374775851764,0.42857142857142855,0.4573170731707317,0.4424778761061947,0.6382978723404256,0.18292682926829268,0.28436018957345977,0.9719331441185746,0.9685732243871779,0.9702502754604123,0.7002522863450016,0.7129451487789548,0.7065417160585921
5,1090,1626,2,3413,191,170,5.596249633753296,0.4764705882352941,0.42408376963350786,0.44875346260387805,0.6984126984126984,0.23036649214659685,0.3464566929133858,0.9660807893925377,0.9723774053382992,0.9692188708430007,0.7212756888139159,0.6982305874859035,0.709566074272812
6,1430,1686,4,2006,179,114,8.923230309072782,0.6052631578947368,0.3854748603351955,0.4709897610921502,0.9,0.15083798882681565,0.25837320574162687,0.9418604651162791,0.9753694581280788,0.9583221296047325,0.773561811505508,0.6804221592316372,0.7240088043293417
7,2665,1746,3_ESTA,231,21,8,9.090909090909092,0.875,0.3333333333333333,0.48275862068965514,1.0,0.2857142857142857,0.4444444444444445,0.9372197309417041,0.9952380952380953,0.9653579676674365,0.906109865470852,0.6642857142857143,0.7665786212910035
8,1439,1686,3_ESTA,380,49,19,12.894736842105264,0.7368421052631579,0.2857142857142857,0.4117647058823529,1.0,0.12244897959183673,0.2181818181818182,0.9030470914127424,0.9848942598187311,0.9421965317919075,0.8199445983379501,0.6353042727665084,0.7159109580488061
9,1595,1697,3,2649,178,82,6.719516798791997,0.8170731707317073,0.37640449438202245,0.5153846153846153,0.9464285714285714,0.29775280898876405,0.452991452991453,0.9567588624853915,0.9939295831647107,0.9749900754267568,0.8869160166085495,0.6851670387733666,0.7730960761392099
10,2693,1747,3,419,26,15,6.205250596658711,0.6,0.34615384615384615,0.43902439024390244,0.625,0.19230769230769232,0.29411764705882354,0.9579207920792079,0.9847328244274809,0.9711417816813048,0.7789603960396039,0.6654433352906635,0.7177411588691153
11,3476,1777,2,2161,138,117,6.385932438685793,0.5726495726495726,0.4855072463768116,0.5254901960784314,0.9387755102040817,0.3333333333333333,0.4919786096256684,0.9652641878669276,0.9752842313395946,0.9702483402999754,0.76895688025825,0.7303957388582031,0.7491804416726084
12,8596,1707,4,1482,159,108,10.728744939271255,0.7407407407407407,0.5031446540880503,0.5992509363295879,0.9629629629629629,0.16352201257861634,0.27956989247311825,0.9425036390101892,0.9788359788359788,0.9603262884686689,0.841622189875465,0.7409903164620146,0.7881068680046049
13,1348,1679,3_ESTA,272,32,12,11.76470588235294,0.5833333333333334,0.21875,0.31818181818181823,0.75,0.28125,0.4090909090909091,0.9038461538461539,0.9791666666666666,0.9400000000000001,0.7435897435897436,0.5989583333333333,0.6634835372525614
14,4071,1713,4,475,58,11,12.210526315789473,0.9090909090909091,0.1724137931034483,0.2898550724637681,0.7777777777777778,0.1206896551724138,0.208955223880597,0.896551724137931,0.9976019184652278,0.9443813847900114,0.9028213166144201,0.5850078557843381,0.7099707041467279
