,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2518,184,116,7.307386814932486,0.4482758620689655,0.2826086956521739,0.3466666666666666,0.76,0.20652173913043478,0.3247863247863248,0.9450457951706911,0.9725792630676949,0.9586148648648648,0.6966608286198284,0.6275939793599344,0.6603263043684399
1,1066,1618,4,586,51,22,8.70307167235495,0.8181818181818182,0.35294117647058826,0.49315068493150693,0.8333333333333334,0.19607843137254902,0.31746031746031744,0.9414893617021277,0.9925233644859813,0.9663330300272976,0.879835589941973,0.6727322704782848,0.7624707546233083
2,7673,1716,3_ESTA,598,43,34,7.190635451505016,0.5882352941176471,0.46511627906976744,0.5194805194805194,0.6875,0.2558139534883721,0.3728813559322034,0.9592198581560284,0.9747747747747748,0.9669347631814121,0.7737275761368377,0.7199455269222711,0.7458682978963485
3,11012,1736,3,3709,301,194,8.115394985171205,0.4690721649484536,0.3023255813953488,0.36767676767676766,0.908256880733945,0.3289036544850498,0.48292682926829267,0.9402560455192034,0.9697769953051644,0.9547883865376282,0.7046641052338285,0.6360512883502566,0.6686020226708879
4,9001,1720,2,3346,164,177,4.901374775851764,0.4180790960451977,0.45121951219512196,0.4340175953079179,0.6382978723404256,0.18292682926829268,0.28436018957345977,0.9715998737772168,0.9676304211187932,0.9696110848685245,0.6948394849112073,0.7094249666569575,0.7020564792687027
5,1090,1626,2,3432,191,145,5.565268065268065,0.4413793103448276,0.33507853403141363,0.380952380952381,0.6984126984126984,0.23036649214659685,0.3464566929133858,0.9613629449345908,0.9750077136686208,0.9681372549019609,0.7013711276397092,0.6550431238500172,0.67741596480978
6,1430,1686,4,2042,181,104,8.863858961802155,0.6346153846153846,0.36464088397790057,0.4631578947368421,0.8333333333333334,0.13812154696132597,0.2369668246445498,0.9406604747162023,0.9795808704997313,0.9597262437483548,0.7876379296657934,0.6721108772388159,0.7253028978003266
7,2665,1746,3_ESTA,231,21,10,9.090909090909092,0.8,0.38095238095238093,0.5161290322580645,1.0,0.2857142857142857,0.4444444444444445,0.9411764705882353,0.9904761904761905,0.9651972157772621,0.8705882352941177,0.6857142857142857,0.7671706263498921
8,1439,1686,3_ESTA,380,49,21,12.894736842105264,0.7619047619047619,0.32653061224489793,0.45714285714285713,1.0,0.12244897959183673,0.2181818181818182,0.9080779944289693,0.9848942598187311,0.944927536231884,0.8349913781668656,0.6557124360318145,0.7345714493092256
9,1595,1697,3,2649,178,73,6.719516798791997,0.7945205479452054,0.3258426966292135,0.4621513944223108,0.9464285714285714,0.29775280898876405,0.452991452991453,0.953416149068323,0.9939295831647107,0.9732514364969289,0.8739683485067642,0.6598861398969621,0.7519873680957055
10,2693,1747,3,419,26,14,6.205250596658711,0.5,0.2692307692307692,0.35000000000000003,0.625,0.19230769230769232,0.29411764705882354,0.9530864197530864,0.9821882951653944,0.9674185463659147,0.7265432098765432,0.6257095321980818,0.6723669293893832
11,3476,1777,2,2161,138,119,6.385932438685793,0.5630252100840336,0.4855072463768116,0.5214007782101168,0.9387755102040817,0.3333333333333333,0.4919786096256684,0.965230166503428,0.9742956005931784,0.9697416974169741,0.7641276882937308,0.729901423484995,0.7466225162719544
12,8596,1707,4,1482,159,102,10.728744939271255,0.7549019607843137,0.48427672955974843,0.5900383141762452,0.9629629629629629,0.16352201257861634,0.27956989247311825,0.9405797101449276,0.981103552532124,0.9604143544210139,0.8477408354646206,0.7326901410459362,0.7860278133479418
13,1348,1679,3_ESTA,272,32,15,11.76470588235294,0.6666666666666666,0.3125,0.425531914893617,0.75,0.28125,0.4090909090909091,0.914396887159533,0.9791666666666666,0.9456740442655935,0.7905317769130998,0.6458333333333333,0.7108941437628158
14,4071,1713,4,475,58,15,12.210526315789473,0.7333333333333333,0.1896551724137931,0.30136986301369867,0.7777777777777778,0.1206896551724138,0.208955223880597,0.8978260869565218,0.9904076738609112,0.9418472063854048,0.8155797101449276,0.5900314231373521,0.6847095127015062
