,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2518,184,123,7.307386814932486,0.45528455284552843,0.30434782608695654,0.36482084690553745,0.76,0.20652173913043478,0.3247863247863248,0.9465553235908142,0.9712939160239932,0.9587650666102769,0.7009199382181713,0.6378208710554749,0.6678833758373638
1,1066,1618,4,577,50,52,8.665511265164644,0.5,0.52,0.5098039215686274,0.8181818181818182,0.18,0.29508196721311475,0.9542857142857143,0.9506641366223909,0.9524714828897339,0.7271428571428571,0.7353320683111955,0.7312145347511709
2,7673,1716,3_ESTA,598,43,34,7.190635451505016,0.5588235294117647,0.4418604651162791,0.49350649350649345,0.6875,0.2558139534883721,0.3728813559322034,0.9574468085106383,0.972972972972973,0.9651474530831101,0.7581351689612015,0.7074167190446261,0.7318983356483435
3,11012,1736,3,3709,301,213,8.115394985171205,0.49295774647887325,0.3488372093023256,0.40856031128404674,0.908256880733945,0.3289036544850498,0.48292682926829267,0.9439359267734554,0.9683098591549296,0.9559675550405562,0.7184468366261643,0.6585735342286276,0.6872085299051317
4,9001,1720,2,3346,164,165,4.901374775851764,0.3878787878787879,0.3902439024390244,0.3890577507598784,0.6382978723404256,0.18292682926829268,0.28436018957345977,0.9685633448601069,0.9682589566310497,0.9684111268269684,0.6782210663694473,0.679251429535037,0.6787358569136553
5,1090,1626,2,3413,191,177,5.596249633753296,0.4067796610169492,0.3769633507853403,0.39130434782608703,0.6984126984126984,0.23036649214659685,0.3464566929133858,0.9632262051915945,0.9674115456238361,0.9653143388045834,0.6850029331042718,0.6721874482045882,0.6785346845325638
6,1430,1686,4,2006,179,126,8.923230309072782,0.6031746031746031,0.4245810055865922,0.49836065573770494,0.9,0.15083798882681565,0.25837320574162687,0.9452127659574469,0.9726327312534209,0.9587267332074453,0.774193684566025,0.6986068684200065,0.7344606497175137
7,2665,1746,3_ESTA,231,21,8,9.090909090909092,1.0,0.38095238095238093,0.5517241379310345,1.0,0.2857142857142857,0.4444444444444445,0.9417040358744395,1.0,0.9699769053117783,0.9708520179372198,0.6904761904761905,0.8070051413881748
8,1439,1686,3_ESTA,380,49,20,12.894736842105264,0.7,0.2857142857142857,0.40579710144927533,1.0,0.12244897959183673,0.2181818181818182,0.9027777777777778,0.9818731117824774,0.9406657018813315,0.8013888888888889,0.6337936987483815,0.7078057278564414
9,1595,1697,3,2649,178,89,6.719516798791997,0.6179775280898876,0.3089887640449438,0.41198501872659177,0.9464285714285714,0.29775280898876405,0.452991452991453,0.951953125,0.9862403885066775,0.9687934804213875,0.7849653265449438,0.6476145762758106,0.7097055966521023
10,2693,1747,3,419,26,15,6.205250596658711,0.6,0.34615384615384615,0.43902439024390244,0.625,0.19230769230769232,0.29411764705882354,0.9579207920792079,0.9847328244274809,0.9711417816813048,0.7789603960396039,0.6654433352906635,0.7177411588691153
11,3476,1777,2,2161,138,64,6.385932438685793,0.578125,0.26811594202898553,0.36633663366336633,0.9387755102040817,0.3333333333333333,0.4919786096256684,0.9518359561278016,0.9866534849233811,0.9689320388349514,0.7649804780639008,0.6273847134761833,0.6893838785414329
12,8596,1707,4,1482,159,108,10.728744939271255,0.75,0.5094339622641509,0.6067415730337078,0.9629629629629629,0.16352201257861634,0.27956989247311825,0.9432314410480349,0.9795918367346939,0.9610678531701891,0.8466157205240175,0.7445128994994223,0.792288337871571
13,1348,1679,3_ESTA,272,32,9,11.76470588235294,0.6666666666666666,0.1875,0.29268292682926833,0.75,0.28125,0.4090909090909091,0.9011406844106464,0.9875,0.9423459244532804,0.7839036755386566,0.5875,0.6716379977588578
14,4071,1713,4,475,58,18,12.210526315789473,0.8888888888888888,0.27586206896551724,0.42105263157894735,0.7777777777777778,0.1206896551724138,0.208955223880597,0.9080962800875274,0.9952038369304557,0.9496567505720824,0.8984925844882081,0.6355329529479865,0.7444747580617247
