,inv_nr,year,round,#tokens,#gold_event_tokens,#predicted_event_tokens,gold_event_density,P-event,R-event,f1-event,lex_precision,lex_recall,lex_f1,P-none,R-none,f1-none,P-macro,R-macro,f1-macro
0,1160,1647,2,2602,186,67,7.148347425057648,0.7611940298507462,0.27419354838709675,0.4031620553359684,0.7647058823529411,0.20967741935483872,0.3291139240506329,0.9467455621301775,0.9933774834437086,0.9695011108866896,0.8539697959904619,0.6337855159154027,0.7275842786736852
1,1066,1618,4,648,58,22,8.950617283950617,0.8636363636363636,0.3275862068965517,0.47500000000000003,0.8461538461538461,0.1896551724137931,0.30985915492957744,0.9376996805111821,0.9949152542372881,0.9654605263157895,0.9006680220737728,0.66125073056692,0.7626099457319861
2,7673,1716,3_ESTA,611,45,49,7.3649754500818325,0.5102040816326531,0.5555555555555556,0.5319148936170212,0.6875,0.24444444444444444,0.360655737704918,0.9644128113879004,0.9575971731448764,0.9609929078014184,0.7373084465102767,0.7565763643502159,0.7468181479723797
3,11012,1736,3,3881,301,171,7.7557330584900805,0.5964912280701754,0.3388704318936877,0.43220338983050843,0.9035087719298246,0.34219269102990035,0.4963855421686747,0.9463611859838275,0.9807262569832402,0.9632373113854595,0.7714262070270015,0.659798344438464,0.7112590875159268
4,9001,1720,2,3423,166,176,4.849547180835525,0.5397727272727273,0.572289156626506,0.5555555555555556,0.625,0.18072289156626506,0.2803738317757009,0.9781336618417,0.9751304881793061,0.9766297662976631,0.7589531945572137,0.7737098224029061,0.7662604693595987
5,1090,1626,2,3658,206,161,5.6314926189174415,0.5279503105590062,0.41262135922330095,0.4632152588555858,0.7164179104477612,0.23300970873786409,0.3516483516483516,0.9653989133543037,0.9779837775202781,0.9716505972082315,0.746674611956655,0.6953025683717895,0.7200734970205553
6,1430,1686,4,2088,184,109,8.812260536398467,0.6788990825688074,0.40217391304347827,0.5051194539249146,0.875,0.15217391304347827,0.2592592592592593,0.9444163719050025,0.9816176470588235,0.9626577388617047,0.811657727236905,0.6918957800511509,0.7470070783633678
7,2665,1746,3_ESTA,242,21,8,8.677685950413224,1.0,0.38095238095238093,0.5517241379310345,1.0,0.2857142857142857,0.4444444444444445,0.9444444444444444,1.0,0.9714285714285714,0.9722222222222222,0.6904761904761905,0.807478122513922
8,1439,1686,3_ESTA,389,49,19,12.596401028277635,0.7368421052631579,0.2857142857142857,0.4117647058823529,1.0,0.12244897959183673,0.2181818181818182,0.9054054054054054,0.9852941176470589,0.943661971830986,0.8211237553342816,0.6355042016806722,0.7164871360620071
9,1595,1697,3,2750,182,89,6.618181818181817,0.7640449438202247,0.37362637362637363,0.5018450184501844,0.9508196721311475,0.31868131868131866,0.47736625514403286,0.9571589627959414,0.991822429906542,0.9741824440619622,0.8606019533080831,0.6827244017664578,0.761412454079329
10,2693,1747,3,439,26,18,5.922551252847381,0.7222222222222222,0.5,0.5909090909090908,0.625,0.19230769230769232,0.29411764705882354,0.9691211401425178,0.9878934624697336,0.9784172661870504,0.84567168118237,0.7439467312348669,0.791554347885077
11,3476,1777,2,2194,138,94,6.289881494986327,0.6808510638297872,0.463768115942029,0.5517241379310345,0.9411764705882353,0.34782608695652173,0.5079365079365079,0.9647619047619047,0.9854085603112841,0.9749759384023099,0.822806484295846,0.7245883381266566,0.7705802997613727
12,8596,1707,4,1523,160,105,10.505581089954038,0.8285714285714286,0.54375,0.6566037735849056,0.9655172413793104,0.175,0.29629629629629634,0.9485190409026798,0.9867938371239912,0.9672779575692196,0.8885452347370542,0.7652719185619956,0.8223142626860731
13,1348,1679,3_ESTA,281,32,8,11.387900355871885,0.625,0.15625,0.25,0.75,0.28125,0.4090909090909091,0.9010989010989011,0.9879518072289156,0.9425287356321839,0.7630494505494505,0.5721009036144578,0.6539207794843825
14,4071,1713,4,489,62,17,12.678936605316974,0.7647058823529411,0.20967741935483872,0.3291139240506329,0.7,0.11290322580645161,0.19444444444444445,0.8961864406779662,0.990632318501171,0.9410456062291436,0.8304461615154537,0.6001548689280048,0.6967649213304127
